order_week,pickup_cluster,cluster_orders,cluster_net_customers,income_segment,ps_tag_link,ps_tag_auto,segment_level_orders,segment_level_orders%,segment_level_customers,segment_level_customers%
13/03/23,Miyapur 2,6329,4736,HIGH_INCOME,PS,NPS,224,3.54,168,3.55
13/03/23,Miyapur 2,6329,4736,HIGH_INCOME,PS,PS,123,1.94,89,1.88
13/03/23,Miyapur 2,6329,4736,HIGH_INCOME,PS,UNKNOWN,156,2.46,137,2.89
13/03/23,Miyapur 2,6329,4736,HIGH_INCOME,UNKNOWN,NPS,207,3.27,145,3.06
13/03/23,Miyapur 2,6329,4736,HIGH_INCOME,UNKNOWN,PS,101,1.6,85,1.79
13/03/23,Miyapur 2,6329,4736,HIGH_INCOME,UNKNOWN,UNKNOWN,1100,17.38,875,18.48
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,NPS,NPS,624,9.86,392,8.28
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,NPS,PS,305,4.82,208,4.39
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,NPS,UNKNOWN,401,6.34,293,6.19
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,PS,NPS,318,5.02,217,4.58
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,PS,PS,176,2.78,114,2.41
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,PS,UNKNOWN,222,3.51,177,3.74
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,UNKNOWN,NPS,258,4.08,202,4.27
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,UNKNOWN,PS,137,2.16,104,2.2
13/03/23,Miyapur 2,6329,4736,LOW_INCOME,UNKNOWN,UNKNOWN,403,6.37,380,8.02
13/03/23,Miyapur 2,6329,4736,UNKNOWN,NPS,NPS,95,1.5,75,1.58
13/03/23,Miyapur 2,6329,4736,UNKNOWN,NPS,PS,65,1.03,43,0.91
13/03/23,Miyapur 2,6329,4736,UNKNOWN,NPS,UNKNOWN,60,0.95,43,0.91
13/03/23,Miyapur 2,6329,4736,UNKNOWN,PS,NPS,67,1.06,46,0.97
13/03/23,Miyapur 2,6329,4736,UNKNOWN,PS,PS,27,0.43,19,0.4
13/03/23,Miyapur 2,6329,4736,UNKNOWN,PS,UNKNOWN,36,0.57,32,0.68
13/03/23,Miyapur 2,6329,4736,UNKNOWN,UNKNOWN,NPS,43,0.68,34,0.72
13/03/23,Miyapur 2,6329,4736,UNKNOWN,UNKNOWN,PS,24,0.38,20,0.42
13/03/23,Miyapur 2,6329,4736,UNKNOWN,UNKNOWN,UNKNOWN,270,4.27,223,4.71
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,NPS,NPS,439,6.96,278,6.02
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,NPS,PS,307,4.87,172,3.72
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,NPS,UNKNOWN,257,4.07,200,4.33
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,PS,NPS,207,3.28,153,3.31
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,PS,PS,132,2.09,92,1.99
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,PS,UNKNOWN,181,2.87,136,2.94
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,UNKNOWN,NPS,162,2.57,128,2.77
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,UNKNOWN,PS,88,1.39,70,1.52
13/03/23,Nallagandla,6309,4618,HIGH_INCOME,UNKNOWN,UNKNOWN,1078,17.09,861,18.64
13/03/23,Nallagandla,6309,4618,LOW_INCOME,NPS,NPS,619,9.81,374,8.1
13/03/23,Nallagandla,6309,4618,LOW_INCOME,NPS,PS,317,5.02,205,4.44
13/03/23,Nallagandla,6309,4618,LOW_INCOME,NPS,UNKNOWN,391,6.2,279,6.04
13/03/23,Nallagandla,6309,4618,LOW_INCOME,PS,NPS,238,3.77,169,3.66
13/03/23,Nallagandla,6309,4618,LOW_INCOME,PS,PS,154,2.44,112,2.43
13/03/23,Nallagandla,6309,4618,LOW_INCOME,PS,UNKNOWN,247,3.92,199,4.31
13/03/23,Nallagandla,6309,4618,LOW_INCOME,UNKNOWN,NPS,180,2.85,147,3.18
13/03/23,Nallagandla,6309,4618,LOW_INCOME,UNKNOWN,PS,111,1.76,88,1.91
13/03/23,Nallagandla,6309,4618,LOW_INCOME,UNKNOWN,UNKNOWN,422,6.69,393,8.51
13/03/23,Nallagandla,6309,4618,UNKNOWN,NPS,NPS,105,1.66,70,1.52
13/03/23,Nallagandla,6309,4618,UNKNOWN,NPS,PS,84,1.33,46,1
13/03/23,Nallagandla,6309,4618,UNKNOWN,NPS,UNKNOWN,111,1.76,76,1.65
13/03/23,Nallagandla,6309,4618,UNKNOWN,PS,NPS,82,1.3,51,1.1
13/03/23,Nallagandla,6309,4618,UNKNOWN,PS,PS,39,0.62,28,0.61
13/03/23,Nallagandla,6309,4618,UNKNOWN,PS,UNKNOWN,46,0.73,40,0.87
13/03/23,Nallagandla,6309,4618,UNKNOWN,UNKNOWN,NPS,29,0.46,21,0.45
13/03/23,Nallagandla,6309,4618,UNKNOWN,UNKNOWN,PS,20,0.32,18,0.39
13/03/23,Nallagandla,6309,4618,UNKNOWN,UNKNOWN,UNKNOWN,263,4.17,212,4.59
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,NPS,NPS,417,6.72,259,5.79
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,NPS,PS,308,4.97,188,4.2
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,NPS,UNKNOWN,403,6.5,270,6.03
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,PS,NPS,207,3.34,142,3.17
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,PS,PS,125,2.02,88,1.97
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,PS,UNKNOWN,263,4.24,189,4.22
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,UNKNOWN,NPS,101,1.63,77,1.72
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,UNKNOWN,PS,59,0.95,37,0.83
13/03/23,Telecom Nagar Gachibowli,6201,4476,HIGH_INCOME,UNKNOWN,UNKNOWN,1165,18.79,888,19.84
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,NPS,NPS,536,8.64,350,7.82
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,NPS,PS,275,4.43,190,4.24
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,NPS,UNKNOWN,529,8.53,369,8.24
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,PS,NPS,237,3.82,172,3.84
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,PS,PS,131,2.11,88,1.97
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,PS,UNKNOWN,294,4.74,227,5.07
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,UNKNOWN,NPS,105,1.69,82,1.83
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,UNKNOWN,PS,58,0.94,49,1.09
13/03/23,Telecom Nagar Gachibowli,6201,4476,LOW_INCOME,UNKNOWN,UNKNOWN,328,5.29,311,6.95
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,NPS,NPS,115,1.85,73,1.63
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,NPS,PS,39,0.63,29,0.65
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,NPS,UNKNOWN,79,1.27,62,1.39
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,PS,NPS,48,0.77,32,0.71
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,PS,PS,31,0.5,25,0.56
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,PS,UNKNOWN,63,1.02,46,1.03
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,UNKNOWN,NPS,9,0.15,9,0.2
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,UNKNOWN,PS,15,0.24,14,0.31
13/03/23,Telecom Nagar Gachibowli,6201,4476,UNKNOWN,UNKNOWN,UNKNOWN,261,4.21,210,4.69
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,NPS,NPS,347,5.61,245,5.32
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,NPS,PS,229,3.7,155,3.37
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,NPS,UNKNOWN,188,3.04,138,3
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,PS,NPS,185,2.99,141,3.06
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,PS,PS,108,1.75,79,1.72
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,PS,UNKNOWN,138,2.23,95,2.06
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,UNKNOWN,NPS,190,3.07,150,3.26
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,UNKNOWN,PS,98,1.58,88,1.91
13/03/23,Alwal 2,6188,4604,HIGH_INCOME,UNKNOWN,UNKNOWN,1055,17.05,851,18.48
13/03/23,Alwal 2,6188,4604,LOW_INCOME,NPS,NPS,582,9.41,366,7.95
13/03/23,Alwal 2,6188,4604,LOW_INCOME,NPS,PS,403,6.51,258,5.6
13/03/23,Alwal 2,6188,4604,LOW_INCOME,NPS,UNKNOWN,311,5.03,226,4.91
13/03/23,Alwal 2,6188,4604,LOW_INCOME,PS,NPS,296,4.78,191,4.15
13/03/23,Alwal 2,6188,4604,LOW_INCOME,PS,PS,201,3.25,128,2.78
13/03/23,Alwal 2,6188,4604,LOW_INCOME,PS,UNKNOWN,186,3.01,152,3.3
13/03/23,Alwal 2,6188,4604,LOW_INCOME,UNKNOWN,NPS,382,6.17,299,6.49
13/03/23,Alwal 2,6188,4604,LOW_INCOME,UNKNOWN,PS,202,3.26,159,3.45
13/03/23,Alwal 2,6188,4604,LOW_INCOME,UNKNOWN,UNKNOWN,471,7.61,429,9.32
13/03/23,Alwal 2,6188,4604,UNKNOWN,NPS,NPS,94,1.52,58,1.26
13/03/23,Alwal 2,6188,4604,UNKNOWN,NPS,PS,60,0.97,36,0.78
13/03/23,Alwal 2,6188,4604,UNKNOWN,NPS,UNKNOWN,55,0.89,36,0.78
13/03/23,Alwal 2,6188,4604,UNKNOWN,PS,NPS,54,0.87,38,0.83
13/03/23,Alwal 2,6188,4604,UNKNOWN,PS,PS,20,0.32,19,0.41
13/03/23,Alwal 2,6188,4604,UNKNOWN,PS,UNKNOWN,37,0.6,28,0.61
13/03/23,Alwal 2,6188,4604,UNKNOWN,UNKNOWN,NPS,54,0.87,42,0.91
13/03/23,Alwal 2,6188,4604,UNKNOWN,UNKNOWN,PS,16,0.26,15,0.33
13/03/23,Alwal 2,6188,4604,UNKNOWN,UNKNOWN,UNKNOWN,226,3.65,182,3.95
13/03/23,Paradise,6104,4662,HIGH_INCOME,NPS,NPS,357,5.85,271,5.81
13/03/23,Paradise,6104,4662,HIGH_INCOME,NPS,PS,243,3.98,176,3.78
13/03/23,Paradise,6104,4662,HIGH_INCOME,NPS,UNKNOWN,250,4.1,177,3.8
13/03/23,Paradise,6104,4662,HIGH_INCOME,PS,NPS,266,4.36,173,3.71
13/03/23,Paradise,6104,4662,HIGH_INCOME,PS,PS,139,2.28,96,2.06
13/03/23,Paradise,6104,4662,HIGH_INCOME,PS,UNKNOWN,160,2.62,123,2.64
13/03/23,Paradise,6104,4662,HIGH_INCOME,UNKNOWN,NPS,135,2.21,123,2.64
13/03/23,Paradise,6104,4662,HIGH_INCOME,UNKNOWN,PS,77,1.26,75,1.61
13/03/23,Paradise,6104,4662,HIGH_INCOME,UNKNOWN,UNKNOWN,863,14.14,713,15.29
13/03/23,Paradise,6104,4662,LOW_INCOME,NPS,NPS,632,10.35,419,8.99
13/03/23,Paradise,6104,4662,LOW_INCOME,NPS,PS,431,7.06,280,6.01
13/03/23,Paradise,6104,4662,LOW_INCOME,NPS,UNKNOWN,405,6.63,309,6.63
13/03/23,Paradise,6104,4662,LOW_INCOME,PS,NPS,357,5.85,253,5.43
13/03/23,Paradise,6104,4662,LOW_INCOME,PS,PS,224,3.67,156,3.35
13/03/23,Paradise,6104,4662,LOW_INCOME,PS,UNKNOWN,239,3.92,185,3.97
13/03/23,Paradise,6104,4662,LOW_INCOME,UNKNOWN,NPS,199,3.26,171,3.67
13/03/23,Paradise,6104,4662,LOW_INCOME,UNKNOWN,PS,155,2.54,120,2.57
13/03/23,Paradise,6104,4662,LOW_INCOME,UNKNOWN,UNKNOWN,410,6.72,385,8.26
13/03/23,Paradise,6104,4662,UNKNOWN,NPS,NPS,69,1.13,50,1.07
13/03/23,Paradise,6104,4662,UNKNOWN,NPS,PS,62,1.02,51,1.09
13/03/23,Paradise,6104,4662,UNKNOWN,NPS,UNKNOWN,54,0.88,45,0.97
13/03/23,Paradise,6104,4662,UNKNOWN,PS,NPS,37,0.61,29,0.62
13/03/23,Paradise,6104,4662,UNKNOWN,PS,PS,30,0.49,20,0.43
13/03/23,Paradise,6104,4662,UNKNOWN,PS,UNKNOWN,40,0.66,32,0.69
13/03/23,Paradise,6104,4662,UNKNOWN,UNKNOWN,NPS,26,0.43,22,0.47
13/03/23,Paradise,6104,4662,UNKNOWN,UNKNOWN,PS,21,0.34,18,0.39
13/03/23,Paradise,6104,4662,UNKNOWN,UNKNOWN,UNKNOWN,223,3.65,190,4.08
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,NPS,NPS,375,6.17,252,5.73
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,NPS,PS,250,4.12,177,4.03
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,NPS,UNKNOWN,186,3.06,119,2.71
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,PS,NPS,177,2.91,131,2.98
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,PS,PS,186,3.06,127,2.89
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,PS,UNKNOWN,94,1.55,61,1.39
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,UNKNOWN,NPS,179,2.95,147,3.34
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,UNKNOWN,PS,120,1.98,99,2.25
13/03/23,Bowenpally 2,6074,4397,HIGH_INCOME,UNKNOWN,UNKNOWN,811,13.35,659,14.99
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,NPS,NPS,658,10.83,397,9.03
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,NPS,PS,465,7.66,288,6.55
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,NPS,UNKNOWN,291,4.79,205,4.66
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,PS,NPS,309,5.09,204,4.64
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,PS,PS,247,4.07,156,3.55
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,PS,UNKNOWN,222,3.65,158,3.59
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,UNKNOWN,NPS,303,4.99,253,5.75
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,UNKNOWN,PS,197,3.24,156,3.55
13/03/23,Bowenpally 2,6074,4397,LOW_INCOME,UNKNOWN,UNKNOWN,413,6.8,386,8.78
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,NPS,NPS,89,1.47,56,1.27
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,NPS,PS,67,1.1,38,0.86
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,NPS,UNKNOWN,53,0.87,38,0.86
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,PS,NPS,49,0.81,33,0.75
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,PS,PS,51,0.84,31,0.71
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,PS,UNKNOWN,34,0.56,23,0.52
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,UNKNOWN,NPS,55,0.91,40,0.91
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,UNKNOWN,PS,29,0.48,26,0.59
13/03/23,Bowenpally 2,6074,4397,UNKNOWN,UNKNOWN,UNKNOWN,164,2.7,137,3.12
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,NPS,NPS,362,5.97,269,5.39
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,NPS,PS,225,3.71,170,3.4
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,NPS,UNKNOWN,373,6.16,287,5.75
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,PS,NPS,197,3.25,151,3.02
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,PS,PS,99,1.63,88,1.76
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,PS,UNKNOWN,191,3.15,172,3.44
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,UNKNOWN,NPS,109,1.8,92,1.84
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,UNKNOWN,PS,67,1.11,58,1.16
13/03/23,Miyapur Cross Road,6059,4995,HIGH_INCOME,UNKNOWN,UNKNOWN,1055,17.41,946,18.94
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,NPS,NPS,527,8.7,367,7.35
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,NPS,PS,266,4.39,205,4.1
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,NPS,UNKNOWN,482,7.96,392,7.85
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,PS,NPS,271,4.47,196,3.92
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,PS,PS,120,1.98,103,2.06
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,PS,UNKNOWN,249,4.11,226,4.52
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,UNKNOWN,NPS,175,2.89,151,3.02
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,UNKNOWN,PS,94,1.55,76,1.52
13/03/23,Miyapur Cross Road,6059,4995,LOW_INCOME,UNKNOWN,UNKNOWN,534,8.81,508,10.17
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,NPS,NPS,95,1.57,62,1.24
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,NPS,PS,45,0.74,31,0.62
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,NPS,UNKNOWN,97,1.6,74,1.48
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,PS,NPS,50,0.83,39,0.78
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,PS,PS,28,0.46,24,0.48
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,PS,UNKNOWN,52,0.86,44,0.88
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,UNKNOWN,NPS,27,0.45,26,0.52
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,UNKNOWN,PS,16,0.26,10,0.2
13/03/23,Miyapur Cross Road,6059,4995,UNKNOWN,UNKNOWN,UNKNOWN,253,4.18,228,4.56
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,NPS,NPS,386,6.4,267,5.95
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,NPS,PS,242,4.02,168,3.74
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,NPS,UNKNOWN,151,2.51,122,2.72
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,PS,NPS,185,3.07,128,2.85
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,PS,PS,136,2.26,105,2.34
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,PS,UNKNOWN,103,1.71,78,1.74
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,UNKNOWN,NPS,205,3.4,170,3.79
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,UNKNOWN,PS,127,2.11,93,2.07
13/03/23,Langar Houz,6027,4488,HIGH_INCOME,UNKNOWN,UNKNOWN,770,12.78,637,14.19
13/03/23,Langar Houz,6027,4488,LOW_INCOME,NPS,NPS,630,10.45,408,9.09
13/03/23,Langar Houz,6027,4488,LOW_INCOME,NPS,PS,416,6.9,282,6.28
13/03/23,Langar Houz,6027,4488,LOW_INCOME,NPS,UNKNOWN,300,4.98,215,4.79
13/03/23,Langar Houz,6027,4488,LOW_INCOME,PS,NPS,327,5.43,198,4.41
13/03/23,Langar Houz,6027,4488,LOW_INCOME,PS,PS,230,3.82,156,3.48
13/03/23,Langar Houz,6027,4488,LOW_INCOME,PS,UNKNOWN,202,3.35,146,3.25
13/03/23,Langar Houz,6027,4488,LOW_INCOME,UNKNOWN,NPS,384,6.37,306,6.82
13/03/23,Langar Houz,6027,4488,LOW_INCOME,UNKNOWN,PS,242,4.02,197,4.39
13/03/23,Langar Houz,6027,4488,LOW_INCOME,UNKNOWN,UNKNOWN,433,7.18,404,9
13/03/23,Langar Houz,6027,4488,UNKNOWN,NPS,NPS,134,2.22,67,1.49
13/03/23,Langar Houz,6027,4488,UNKNOWN,NPS,PS,51,0.85,36,0.8
13/03/23,Langar Houz,6027,4488,UNKNOWN,NPS,UNKNOWN,36,0.6,25,0.56
13/03/23,Langar Houz,6027,4488,UNKNOWN,PS,NPS,44,0.73,32,0.71
13/03/23,Langar Houz,6027,4488,UNKNOWN,PS,PS,26,0.43,22,0.49
13/03/23,Langar Houz,6027,4488,UNKNOWN,PS,UNKNOWN,22,0.37,17,0.38
13/03/23,Langar Houz,6027,4488,UNKNOWN,UNKNOWN,NPS,53,0.88,43,0.96
13/03/23,Langar Houz,6027,4488,UNKNOWN,UNKNOWN,PS,36,0.6,35,0.78
13/03/23,Langar Houz,6027,4488,UNKNOWN,UNKNOWN,UNKNOWN,156,2.59,131,2.92
13/03/23,Amberpet,5996,4531,HIGH_INCOME,NPS,NPS,326,5.44,229,5.05
13/03/23,Amberpet,5996,4531,HIGH_INCOME,NPS,PS,216,3.6,146,3.22
13/03/23,Amberpet,5996,4531,HIGH_INCOME,NPS,UNKNOWN,217,3.62,159,3.51
13/03/23,Amberpet,5996,4531,HIGH_INCOME,PS,NPS,202,3.37,146,3.22
13/03/23,Amberpet,5996,4531,HIGH_INCOME,PS,PS,122,2.03,90,1.99
13/03/23,Amberpet,5996,4531,HIGH_INCOME,PS,UNKNOWN,143,2.38,107,2.36
13/03/23,Amberpet,5996,4531,HIGH_INCOME,UNKNOWN,NPS,180,3,155,3.42
13/03/23,Amberpet,5996,4531,HIGH_INCOME,UNKNOWN,PS,97,1.62,88,1.94
13/03/23,Amberpet,5996,4531,HIGH_INCOME,UNKNOWN,UNKNOWN,767,12.79,617,13.62
13/03/23,Amberpet,5996,4531,LOW_INCOME,NPS,NPS,565,9.42,383,8.45
13/03/23,Amberpet,5996,4531,LOW_INCOME,NPS,PS,379,6.32,245,5.41
13/03/23,Amberpet,5996,4531,LOW_INCOME,NPS,UNKNOWN,395,6.59,290,6.4
13/03/23,Amberpet,5996,4531,LOW_INCOME,PS,NPS,343,5.72,236,5.21
13/03/23,Amberpet,5996,4531,LOW_INCOME,PS,PS,225,3.75,138,3.05
13/03/23,Amberpet,5996,4531,LOW_INCOME,PS,UNKNOWN,234,3.9,190,4.19
13/03/23,Amberpet,5996,4531,LOW_INCOME,UNKNOWN,NPS,328,5.47,269,5.94
13/03/23,Amberpet,5996,4531,LOW_INCOME,UNKNOWN,PS,223,3.72,180,3.97
13/03/23,Amberpet,5996,4531,LOW_INCOME,UNKNOWN,UNKNOWN,502,8.37,473,10.44
13/03/23,Amberpet,5996,4531,UNKNOWN,NPS,NPS,64,1.07,45,0.99
13/03/23,Amberpet,5996,4531,UNKNOWN,NPS,PS,55,0.92,44,0.97
13/03/23,Amberpet,5996,4531,UNKNOWN,NPS,UNKNOWN,74,1.23,40,0.88
13/03/23,Amberpet,5996,4531,UNKNOWN,PS,NPS,37,0.62,23,0.51
13/03/23,Amberpet,5996,4531,UNKNOWN,PS,PS,34,0.57,20,0.44
13/03/23,Amberpet,5996,4531,UNKNOWN,PS,UNKNOWN,28,0.47,21,0.46
13/03/23,Amberpet,5996,4531,UNKNOWN,UNKNOWN,NPS,44,0.73,39,0.86
13/03/23,Amberpet,5996,4531,UNKNOWN,UNKNOWN,PS,33,0.55,22,0.49
13/03/23,Amberpet,5996,4531,UNKNOWN,UNKNOWN,UNKNOWN,163,2.72,136,3
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,NPS,NPS,409,6.93,283,6.03
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,NPS,PS,249,4.22,182,3.88
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,NPS,UNKNOWN,293,4.97,213,4.54
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,PS,NPS,176,2.98,140,2.98
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,PS,PS,108,1.83,87,1.85
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,PS,UNKNOWN,129,2.19,105,2.24
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,UNKNOWN,NPS,153,2.59,137,2.92
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,UNKNOWN,PS,90,1.53,79,1.68
13/03/23,Khairatabad,5900,4696,HIGH_INCOME,UNKNOWN,UNKNOWN,807,13.68,704,14.99
13/03/23,Khairatabad,5900,4696,LOW_INCOME,NPS,NPS,555,9.41,407,8.67
13/03/23,Khairatabad,5900,4696,LOW_INCOME,NPS,PS,393,6.66,264,5.62
13/03/23,Khairatabad,5900,4696,LOW_INCOME,NPS,UNKNOWN,450,7.63,327,6.96
13/03/23,Khairatabad,5900,4696,LOW_INCOME,PS,NPS,295,5,230,4.9
13/03/23,Khairatabad,5900,4696,LOW_INCOME,PS,PS,162,2.75,120,2.56
13/03/23,Khairatabad,5900,4696,LOW_INCOME,PS,UNKNOWN,242,4.1,186,3.96
13/03/23,Khairatabad,5900,4696,LOW_INCOME,UNKNOWN,NPS,237,4.02,209,4.45
13/03/23,Khairatabad,5900,4696,LOW_INCOME,UNKNOWN,PS,144,2.44,128,2.73
13/03/23,Khairatabad,5900,4696,LOW_INCOME,UNKNOWN,UNKNOWN,431,7.31,413,8.79
13/03/23,Khairatabad,5900,4696,UNKNOWN,NPS,NPS,76,1.29,60,1.28
13/03/23,Khairatabad,5900,4696,UNKNOWN,NPS,PS,67,1.14,42,0.89
13/03/23,Khairatabad,5900,4696,UNKNOWN,NPS,UNKNOWN,74,1.25,60,1.28
13/03/23,Khairatabad,5900,4696,UNKNOWN,PS,NPS,39,0.66,29,0.62
13/03/23,Khairatabad,5900,4696,UNKNOWN,PS,PS,34,0.58,29,0.62
13/03/23,Khairatabad,5900,4696,UNKNOWN,PS,UNKNOWN,36,0.61,30,0.64
13/03/23,Khairatabad,5900,4696,UNKNOWN,UNKNOWN,NPS,30,0.51,29,0.62
13/03/23,Khairatabad,5900,4696,UNKNOWN,UNKNOWN,PS,21,0.36,21,0.45
13/03/23,Khairatabad,5900,4696,UNKNOWN,UNKNOWN,UNKNOWN,200,3.39,182,3.88
13/03/23,L B Nagar Metro,5849,4729,HIGH_INCOME,NPS,NPS,339,5.8,250,5.29
13/03/23,L B Nagar Metro,5849,4729,HIGH_INCOME,NPS,PS,186,3.18,137,2.9
13/03/23,L B Nagar Metro,5849,4729,HIGH_INCOME,NPS,UNKNOWN,381,6.51,278,5.88
13/03/23,L B Nagar Metro,5849,4729,HIGH_INCOME,PS,NPS,211,3.61,157,3.32
